timestamp_id,total_bytes,total_packets,n_ips_org,n_ips_dst,flows_TCP,flows_UDP,flows_ICMP,flows_RST,media_duration_flow,media_bytes/flow,package_malicious
T649,19240,13558,461,515,887,311,22,123,0.00027256594129147066,0.0011965721069961842,1
T650,33901,11847,441,499,831,300,17,108,0.0004044864121881884,0.0022971433256572162,1
T651,21763,10317,453,529,808,334,17,116,0.0007260139178660098,0.0019648316531192325,1
T652,16405,11169,420,498,802,261,16,106,0.0003744586108464483,0.001569479634028538,1
T653,26199,10714,452,544,859,342,15,116,0.0003884481770126786,0.002173745298681515,1
T654,54893,10306,429,488,735,283,12,118,8.370148166309444e-05,0.0009053227926908275,1
T655,18436,8615,400,490,741,241,20,114,0.0005104392265102817,0.0012086842217407124,1
T656,12382,11619,457,495,823,361,15,120,0.0009890473626884754,0.0025756961785172545,1
T657,20332,12663,479,532,864,466,19,207,0.0005824711848786015,0.0017162917125277224,1
T658,28082,11607,432,474,760,421,14,110,0.00022069473856513097,0.0013997170659513865,1
T659,29381,11492,461,555,860,397,19,120,0.00030364646996135035,0.0012825210379982597,1
T660,17150,11977,482,550,826,364,17,100,0.0004018228367385199,0.0014323123827372534,1
T661,18044,11475,503,576,831,416,14,103,0.0007242216756134825,0.0015107746094081638,1
T662,47038,13074,490,575,899,363,17,105,0.00021894369245891977,0.0017843965789720861,1
T663,22281,10961,438,508,837,376,13,140,0.00030907803769341004,0.0014014498820174312,1
T664,10355,10425,445,520,889,443,17,110,0.0006862073042950042,0.0016982422741456677,1
T665,17234,12059,483,549,878,429,13,100,0.0004012429456278251,0.0015916870968888954,1
T666,12229,11155,419,531,867,268,7,135,0.0005660680334645611,0.0018250005223241334,1
T667,20025,12261,468,517,891,290,16,115,0.0003740642723565179,0.0013695326751004802,1
T668,11371,9675,444,504,843,221,16,137,0.0007646222248447768,0.0018433354531718063,1
T669,41604,11346,458,547,942,253,33,162,0.00013029923428734886,0.0010935335197435974,1
T670,25304,14146,483,545,858,345,35,139,0.00018496266610138474,0.0012405086673826816,1
T671,12947,11323,491,556,908,391,28,161,0.0008739173508454448,0.0021725137327970874,1
T672,13514,12069,451,531,838,300,24,135,0.0007609052841018928,0.001820482925058313,1
T673,20012,10575,475,485,805,346,21,137,0.0006697660549369243,0.0022741423357187283,1
T674,27332,12150,445,574,885,350,14,133,0.00044078531283302426,0.0029165018495969854,1
T675,27705,14044,496,563,886,389,23,141,0.00039156699956770957,0.0022253108567699812,1
T676,21559,10237,465,543,775,373,16,128,0.00030849653096374444,0.0014698797710753788,1
T677,17258,12710,479,547,797,428,21,125,0.0002896968110724954,0.0012194770366919993,1
T678,29905,10546,448,547,919,352,19,144,0.0006327920444864255,0.0029281041502314726,1
T679,23374,12587,458,500,862,280,14,163,0.00020956582873623365,0.0014588967360259488,1
T680,19072,15721,468,548,943,363,10,175,0.0004938301916714471,0.0020830338899303575,1
T681,36880,9940,448,467,888,301,33,107,0.00024375935372279405,0.0012106700474387008,1
T682,12771,11093,437,527,1078,276,15,277,0.000461411371768787,0.0017107041373964264,1
T683,22108,11598,485,543,974,264,20,137,0.0004070748999891103,0.0016299900473875294,1
T684,28859,13120,454,522,1004,262,14,144,0.0006701976532526666,0.0021040251191101022,1
T685,14523,12728,477,531,970,300,46,110,0.0013104050164890527,0.002213937086868562,1
T686,64580,11039,487,537,1028,303,28,146,0.0001680398588135259,0.0014291437056886337,1
T687,32279,12356,471,551,889,394,28,142,0.0003102453124237977,0.002118753790228606,1
T688,42239,14338,538,581,856,472,29,99,0.00019851494033962453,0.001004812581008093,1
T689,27772,12813,472,544,975,407,19,128,0.00039128558238336344,0.0016759702366224722,1
T690,31185,11071,469,529,878,348,27,127,0.00019446144046315946,0.0009760473871084687,1
T691,16156,12407,491,530,893,372,29,103,0.0006316527749048984,0.0018679851555534692,1
T692,44616,11744,514,544,820,337,24,127,0.0003453292074589226,0.0030629633387673424,1
T693,17685,10451,452,521,891,332,10,160,0.0003257741212779936,0.0013694580121153476,1
T694,114093,9114,456,504,850,300,10,141,2.4895931002167393e-05,0.0007328827996602145,1
T695,83751,9550,490,574,1050,286,16,129,0.0004479862165510423,0.006560156583389052,1
T696,46811,10841,432,499,885,248,14,111,9.846621232780728e-05,0.0011077805044546214,1
T697,17170,12969,458,497,857,294,15,119,0.0005622313112028648,0.0017571877627274583,1
T698,18070,12418,474,550,897,360,10,127,0.0003862008458301117,0.001564107955129231,1
T699,21792,13609,478,529,928,313,8,130,0.0003455613020463366,0.0017049872834017938,1
T700,9998,9619,432,494,843,230,16,123,0.00037266552413998716,0.0015317783490070712,1
T701,16312,10422,452,499,804,297,7,96,0.0003198696760325622,0.0015710687572771005,1
T702,18636,9782,464,531,794,274,10,136,0.0005615774575626161,0.0017891615748462084,1
T703,32038,11258,439,480,756,317,11,109,0.00016887650624536295,0.0010304408130466839,1
T704,23928,10273,413,529,794,366,8,106,0.0002499890045676402,0.00134405468967969,1
T705,41488,11727,466,540,753,414,16,95,0.00016907645013020556,0.0009885020400958995,1
T706,21461,10335,470,530,878,327,6,144,0.00035403189191936523,0.0014641206526562899,1
T707,35965,12348,457,528,915,321,14,152,0.00028582965899700023,0.0011748968849535678,1
T708,18181,12704,480,531,898,349,23,105,0.0008791052023393858,0.0018311762464583343,1
T709,12672,11050,452,519,776,292,14,116,0.0003718162236808288,0.0016137441283374844,1
T710,43485,11945,451,509,826,323,14,148,0.0007587386308747862,0.005068550440032002,1
T711,16523,12346,464,585,869,310,22,122,0.0003826811927369644,0.0014679771225498362,1
T712,9992,8826,431,474,749,282,13,107,0.000735893511192033,0.002142331698211672,1
T713,20047,10648,449,519,814,280,15,111,0.00030368500532574163,0.0014295393007073393,1
T714,14377,11114,459,532,887,264,13,155,0.0005121704062059566,0.0017771247932950591,1
T715,25526,16604,425,506,928,338,12,98,0.00033895274152504867,0.0022864591296998106,1
T716,37742,11084,420,462,813,252,12,135,8.15974070434931e-05,0.000961450599737355,1
T717,16112,12764,429,524,780,418,21,103,0.0004915464603849658,0.0016552945642497674,1
T718,14108,12675,439,487,811,336,17,104,0.0004826055447868112,0.0017539979354345254,1
T719,12453,11678,450,501,788,362,17,104,0.00043572128235753516,0.0018789414315864947,1
T720,77075,13373,486,584,945,322,20,143,8.743171959736592e-05,0.0011012132805735847,1
T721,25211,9994,462,560,760,405,10,113,0.00042689837816521143,0.001522073782814905,1
T722,12457,10138,428,531,791,277,9,93,0.0013910412363900173,0.0023124024742353774,1
T723,15753,9566,395,450,671,275,12,94,0.0006159112555059288,0.0017804097960174563,1
T724,10841,12432,413,505,952,378,10,136,0.001354693015289075,0.0022568058068668847,1
T725,24417,11080,501,564,958,359,21,113,0.0010409195749765945,0.0020145115455099585,1
T726,18126,11602,502,549,932,339,30,161,0.001795633102061813,0.002695259875630842,1
T727,15791,10598,455,497,838,334,30,144,0.0015398407238386748,0.0027283208550938705,1
T728,29233,12521,499,558,864,362,18,137,0.0002677086994974425,0.0014663116981507608,1
T729,23006,13920,488,575,939,352,26,117,0.00037851517571398937,0.0019445077418556516,1
T730,30531,9606,431,490,860,216,19,120,0.00014287001841257316,0.0009417265844871342,1
T731,30401,10547,442,535,835,304,19,117,0.000340937354539574,0.0012251823104002064,1
T732,40129,11792,480,523,830,310,29,131,0.00010683433156507585,0.0009483924347641354,1
T733,14554,11890,447,538,786,361,18,138,0.0004317658778962817,0.0016604291240683046,1
T734,23673,13747,439,524,818,321,18,122,0.00037409078522636976,0.0017439685085242143,1
T735,15142,11021,458,506,901,289,15,134,0.000963979381235598,0.0022431409543437414,1
T736,11444,15710,491,538,977,353,13,142,0.000780835663707678,0.0019335728841577966,1
T737,16727,13450,483,521,894,381,12,126,0.0005707653410947835,0.0018289443370899567,1
T738,11672,11810,447,557,920,283,36,116,0.002461511007241224,0.002571484719582147,1
T739,15383,10915,452,502,797,259,20,114,0.0006088888508413736,0.0017558547992660633,1
T740,46934,12360,470,549,844,291,6,120,0.00010591451242400803,0.0011342149070696069,1
T741,10934,13002,429,498,857,301,36,107,0.001745172594964793,0.0020206474166150293,1
T742,30366,11394,439,493,968,258,11,220,0.00020834492974196943,0.001613454958273651,1
T743,16410,11416,435,511,871,337,14,144,0.000532106092466247,0.001633211540804213,1
T744,10735,10060,365,451,724,222,13,101,0.00045409280898612447,0.0014835452239448483,1
T745,38996,10749,449,524,823,268,29,112,0.00034649232828997897,0.00168832431690102,1
T746,12948,11268,447,514,848,234,17,119,0.000647833815345744,0.002112284530011798,1
T747,33700,11046,422,496,894,288,37,110,0.0003757165724325606,0.0018958207671919722,1
T748,131055,11961,440,518,925,329,21,88,6.050533367059852e-05,0.0013233089345208806,1
T749,10774,11950,453,496,859,346,18,116,0.0005811280572771648,0.0016607393450021827,1
T750,59980,11899,444,502,839,298,19,138,6.890431793679938e-05,0.000923142847983106,1
T751,20805,11062,458,527,833,322,23,125,0.00037529945907330666,0.0014469175301517654,1
T752,12106,11296,427,492,760,221,35,163,0.0008638229234737316,0.0025585404019440343,1
T753,18455,10086,402,497,786,286,12,137,0.00026187570098166183,0.0013592452392168508,1
T754,12326,11507,446,494,830,305,14,146,0.0007007558137695134,0.002437764424065794,1
T755,24154,10577,430,493,745,256,10,117,0.0010856302343745555,0.0045901913498248795,1
T756,42812,9565,434,507,752,230,16,94,0.00022215780757195913,0.0013054639208705662,1
T757,112449,9618,453,524,774,296,18,127,0.00013328866410598108,0.0023884216445133367,1
T758,19459,9240,431,512,788,237,13,121,0.0011088779216122384,0.004714556031234933,1
T759,25900,11108,450,505,833,319,17,99,0.00030747468831956765,0.0013152948014928138,1
T760,31390,11821,441,519,862,305,12,108,0.00034613865268115035,0.0022590637285548176,1
T761,41627,10044,453,515,750,393,9,110,0.00018231139675097308,0.001176908283116516,1
T762,9289,11384,453,502,783,318,16,116,0.0012840464644812714,0.0028663073882474917,1
T763,99736,10786,482,516,819,394,16,119,0.00014849541561006807,0.0015776571752982823,1
T764,25844,12402,461,560,760,477,12,117,0.0012673216561686943,0.0039157552025726045,1
T765,115527,11421,475,561,865,416,26,130,0.00014104804265997625,0.0018429468887774445,1
T766,21642,12680,492,555,884,343,12,132,0.0006046928365462539,0.0017503993032695795,1
T767,20921,9612,457,558,851,362,10,121,0.000346830329880164,0.0014648161946594458,1
T768,53820,10974,469,520,844,325,20,134,0.00021619957582448245,0.001534958202477814,1
T769,22971,10778,474,556,796,344,14,160,0.0006209780279340539,0.003958746043795923,1
T770,23705,11724,439,508,781,323,28,112,0.0009089655552331749,0.0020028581601282775,1
T771,15095,11940,454,541,824,389,20,120,0.0004423585935802558,0.0015051589710117052,1
T772,22435,13018,439,517,857,317,15,119,0.0003533384869476697,0.0015331683739380922,1
T773,21388,11416,452,530,883,341,14,137,0.00032454484488334944,0.0012958170035934262,1
T774,14965,13412,440,504,966,300,10,132,0.000568114220008646,0.0019127929998806182,1
T775,73447,11414,462,541,876,329,17,119,6.457971767945358e-05,0.0010159587987188742,1
T776,12950,12155,489,534,802,331,15,119,0.0006915810461036741,0.0016876717727317334,1
T777,1329477,12337,468,564,779,447,20,119,3.2333365283485714e-06,0.0006899311757848544,1
T778,49879,11412,470,540,806,361,12,131,0.00032833048059581656,0.002161338111771586,1
T779,14349,14838,493,538,945,343,17,155,0.0010288958081122526,0.0025052019298557426,1
T780,29908,13399,507,588,924,465,19,164,0.00018566002908171632,0.0011702176402131669,1
T781,19404,11877,493,577,774,479,19,138,0.000945700629736991,0.0016661553311174602,1
T782,9532,11512,455,541,744,329,17,111,0.0007667992249668918,0.001786519536824381,1
T783,22157,10095,422,499,796,354,14,121,0.0007846710244563079,0.0018230639767346857,1
T784,15940,10910,408,503,756,341,12,102,0.0005868822249179575,0.0016098998539273426,1
T785,17516,10061,485,531,989,296,36,137,0.002121032981404129,0.003008536955486329,1
T786,13209,10655,448,497,747,237,16,123,0.0009058855762965384,0.0016693129997892033,1
T787,32347,8955,433,482,709,247,21,95,0.001663344233261621,0.0049420171992037645,1
T788,15076,10190,434,535,774,341,15,104,0.0007751860373481182,0.002023300433004545,1
T789,16568,10613,470,537,874,320,12,113,0.00043779868800156364,0.0014027070518963511,1
T790,77075,11208,442,484,798,273,16,121,0.00015044188564858205,0.0010983796452659132,1
T791,18347,12801,427,508,868,356,27,151,0.0014623413239132099,0.0023737047285719683,1
T792,49872,11893,457,529,738,341,23,104,0.00018522631836619607,0.0015585468538147928,1
T793,30674,9482,441,491,695,373,25,132,0.00015515938162256144,0.001032988654670182,1
T794,18429,12880,467,515,777,398,17,129,0.0014216387843756656,0.002951083969700347,1
T795,10771,13143,497,561,920,376,38,142,0.002164176918943265,0.0024916369043557034,1
T796,13864,13746,488,578,833,384,10,134,0.000576589951785205,0.0016761532621153577,1
T797,9939,10847,429,502,733,386,11,98,0.0007702672104082439,0.0021012938210883303,1
T798,19167,12598,475,532,834,371,32,114,0.0016182461777020634,0.0018319159966112373,1
T799,13578,10942,453,528,807,367,13,124,0.001719712347491347,0.002580912009680416,1
T800,24307,10546,434,494,760,268,10,126,0.00018210248177383235,0.0011998495634373007,1
T801,15301,9688,430,502,823,209,24,119,0.0006839315801059743,0.0016311314675332774,1
T802,15141,10767,418,484,889,256,18,145,0.0006336000533405282,0.0026290004745431806,1
T803,79002,14457,494,539,925,374,15,138,0.0007878023970908909,0.008191667729482726,1
T804,77253,12082,448,504,815,348,8,121,4.178829650217669e-05,0.0007729764634755389,1
T805,18429,13487,461,553,853,314,39,118,0.0006834675847352515,0.001893192857580923,1
T806,34656,13353,474,512,837,330,39,112,0.00030236723155311127,0.0019525417861745889,1
T807,19628,14949,478,548,983,350,31,156,0.00034115612593391505,0.0014521525787101765,1
T808,12296,11709,451,498,830,438,11,109,0.00042947108648007783,0.0017256943196924514,1
T809,12530,12744,486,552,1004,351,25,121,0.0009144804940741807,0.0019392634451471673,1
T810,11914,15708,463,536,962,368,27,93,0.000932645294706837,0.002118090383471428,1
T811,35087,13814,473,542,932,402,17,112,0.00017652275749916664,0.0013033662971919584,1
T812,9776,11808,458,542,804,326,25,134,0.000867050289959242,0.001956747004181506,1
T813,19599,11977,444,512,905,328,20,93,0.0007815745967017935,0.001828045798614625,1
T814,26974,12195,467,537,818,355,15,131,0.0003555461291269939,0.0013329545411306216,1
T815,10033,13823,455,538,871,313,15,104,0.0008473194120497056,0.0020262518057633768,1
T816,25116,11091,480,527,971,353,25,98,0.0007868058071144189,0.002663389779607571,1
T817,22049,11246,472,507,845,346,31,129,0.0008689373742964364,0.002468340557335155,1
T818,18629,10404,459,515,857,338,18,199,0.0004071917396731485,0.0012218102809147056,1
T819,138455,13707,481,556,946,344,19,173,6.874417797627362e-05,0.0009956624197343133,1
T820,14325,10152,460,528,876,252,13,142,0.000519412818746807,0.0019304002120542948,1
T821,15945,12690,470,497,822,382,12,109,0.0006678726904284363,0.0020658220527184313,1
T822,15145,12911,445,519,763,352,7,109,0.0008699778246018866,0.0021668907957146356,1
T823,35735,9260,470,567,933,448,15,101,0.00025136260767369433,0.0012279645481635118,1
T824,22169,11365,446,518,900,396,11,107,0.0003187513600909306,0.001423936521296551,1
T825,13005,10981,443,514,858,372,16,92,0.0006069571227946994,0.001621435211413707,1
T826,38619,11898,480,555,864,356,12,148,0.0001436586793371736,0.0012368951219654369,1
T827,14321,9515,442,550,837,332,12,118,0.000406162220204785,0.0014880709618969251,1
T828,12054,11170,429,485,828,227,22,111,0.00047919235988799633,0.0016731448863798039,1
T829,13198,11868,420,478,838,271,11,105,0.0005540776854475668,0.0017165970797559515,1
T830,15005,9916,456,501,767,236,18,110,0.0005926654433532534,0.0016437064446547444,1
T831,15913,9718,445,515,776,325,15,125,0.0023708843212641426,0.002990999559234967,1
T832,6826,11513,404,466,669,348,12,131,0.0009246260834368068,0.0021721241311980794,1
T833,21177,8086,396,494,756,255,13,119,0.0007325164975020584,0.0019410659134728417,1
T834,19915,10400,422,454,826,242,9,105,0.001014992052456801,0.0020022178722702627,1
T835,18350,11909,430,484,864,322,17,114,0.0007156183466579525,0.00202018845330739,1
T836,24652,15888,488,545,875,578,13,142,0.0002974398039364158,0.001480300717458259,1
T837,19856,14472,435,518,832,455,14,101,0.0003393751996188862,0.0016202892594961468,1
T838,31985,11332,445,495,872,338,22,150,0.00015043811688214301,0.001300170113550358,1
T839,11731,12932,447,492,812,390,13,167,0.00032474413391732327,0.0012973989975820447,1
T840,20795,12518,480,527,877,370,20,123,0.0002688161890410135,0.0014796133893662936,1
T841,19227,10054,424,533,766,367,18,101,0.0010372117338081864,0.0036299295593166963,1
T842,18721,11399,418,472,745,288,12,108,0.00034995775878538985,0.0013820303717433588,1
T843,13809,11246,447,492,782,386,11,125,0.0006359755139573535,0.001734237546462659,1
T844,24109,13103,442,507,788,354,8,137,0.00022441199358744232,0.0014175715011034997,1
T845,12950,12589,442,482,717,470,14,98,0.0006945213709569447,0.0019158683758481046,1
T846,13407,12026,458,514,798,301,39,127,0.001387698018471503,0.001695634440084611,1
T847,20807,11706,417,501,778,277,23,140,0.0002670283786609083,0.0013779430959236342,1
T848,13410,12494,513,542,772,409,17,117,0.0004222893559805467,0.0015894486213400012,1
T849,8694,10967,504,576,794,433,26,113,0.0009026774461201676,0.002302467538624065,1
T850,13530,13456,473,530,833,340,30,137,0.00043501202097325354,0.0016808119477032693,1
T851,10669,14938,484,538,927,415,19,149,0.0012984115042345573,0.002866654486049611,1
T852,10537,13922,477,558,806,336,19,148,0.0009084075534836515,0.0024084929261806174,1
T853,15466,11866,446,481,770,362,19,104,0.0002883228729520739,0.0011597982404002436,1
T854,13269,11744,452,531,839,366,13,130,0.0006399239531495773,0.0020324396919587898,1
T855,16300,13790,489,555,931,359,19,123,0.0005184370121753832,0.0016275381857402493,1
T856,22292,13002,505,569,893,484,9,124,0.00047634292093864955,0.0023967042199067507,1
T857,27698,14245,484,515,850,309,29,98,0.000336943057076012,0.0010971052629285764,1
T858,20628,11802,484,547,926,331,19,111,0.0003186857591713533,0.0014171127145952305,1
T859,44655,15719,483,551,864,392,17,160,0.0002524720313110135,0.0011509658396019367,1
T860,12893,14564,516,577,905,377,10,163,0.0006582005696523438,0.002405990848165425,1
T861,48755,13572,505,566,759,489,32,126,0.00026334060629273475,0.0014233066723028697,1
T862,15253,11408,489,521,777,368,25,104,0.0006516349809790081,0.0019224542479710123,1
T863,14288,10663,469,527,798,305,15,134,0.0007482313855597028,0.001857436786634359,1
T864,17458,14983,453,518,785,294,23,110,0.00038505475510555004,0.0016705515106970126,1
T865,12814,15742,536,555,923,393,56,117,0.0017550960468743452,0.0021754406099111063,1
T866,71483,10627,464,542,812,333,28,102,0.0010562524006055727,0.008232803026245853,1
T867,45368,13266,516,566,798,440,41,107,0.0001705986635447899,0.001139520678439788,1
T868,17842,12612,453,529,833,344,10,152,0.00041985639440315583,0.001603386144486282,1
T869,17469,12961,469,553,887,374,22,133,0.0005198674547254854,0.0013913526346575117,1
T870,19333,11844,464,533,860,408,11,105,0.000343472847147621,0.0013059513838606079,1
T871,22001,14212,446,548,838,480,32,114,0.0017315732905577388,0.0026227310831005565,1
T872,22332,13662,417,497,754,318,34,131,0.0012289792857402878,0.00325195675124686,1
T873,56470,10478,407,487,805,327,17,125,0.00019021317006515605,0.0012830018544568332,1
T874,51495,11588,446,546,881,345,17,111,0.00041112681673815713,0.0022896669967367965,1
T875,55444,11753,472,544,903,344,15,132,0.0001943455421972715,0.0012203112044483033,1
T876,313941,9263,453,516,819,313,14,146,2.0554204011959233e-05,0.0007162594712373777,1
T877,21276,10660,446,517,729,300,46,167,0.0007795178480165976,0.0014154564168355488,1
T878,18197,11486,479,546,897,418,23,123,0.0004975414422243489,0.0015856519110212,1
T879,34131,11362,438,500,861,426,13,123,0.00013591562076031169,0.0009095567819422159,1
T880,11266,11601,443,508,793,316,22,138,0.0005063388543987232,0.001783777536056341,1
T881,183949,10838,420,537,725,389,13,118,0.000654350232869143,0.007907341530447514,1
T882,154394,10698,398,497,757,293,19,139,6.261675956128255e-05,0.0010090348795152137,1
T883,33504,10810,454,517,742,393,18,121,0.00026781002465135637,0.0010484133266902113,1
T884,24628,11154,466,524,932,384,11,160,0.00040476857010879585,0.0015915223582137624,1
T885,27426,13540,508,738,897,328,200,129,0.005292378400549951,0.0023071029429232188,1
T886,28411,12608,521,573,979,387,21,127,0.0003530096715530657,0.0012723936307855932,1
T887,18726,9783,440,511,862,266,9,102,0.000383352435315445,0.001461207994366788,1
T888,15130,14420,463,540,865,322,19,130,0.00042700351429062974,0.0016166377994065561,1
T889,19567,11106,435,499,828,238,10,143,0.00040340455764910046,0.0016471412204519262,1
T890,12417,11819,434,507,870,362,19,150,0.0007485200173918858,0.00175231295572732,1
T891,31606,12612,478,563,886,305,25,114,0.00043312513891285455,0.0015586348969999558,1
T892,17776,15425,504,554,914,299,18,156,0.0011057214768272169,0.0028718292709130513,1
T893,66177,12656,477,553,882,323,15,132,8.967674668441189e-05,0.0011639069494937513,1
T894,16503,9189,413,503,904,231,8,126,0.00032128202641953376,0.0011923948574783599,1
T895,19766,11194,473,533,871,322,11,152,0.0008388353690535997,0.002067571707844984,1
T896,10284,11243,414,487,737,336,15,159,0.0008650300515901283,0.0026449617259841256,1
T897,27247,11785,413,494,784,342,11,111,0.00017519461767449759,0.0013184355487424852,1
T898,20467,14812,468,521,823,360,23,104,0.0007699261701480442,0.0028810379225220816,1
T899,26174,11878,433,494,871,313,17,131,0.00025590893760789075,0.0012099112318813782,1
T900,14111,12294,457,542,833,449,11,112,0.0013166107212573533,0.003003217109334895,2
T901,24326,13786,499,599,884,566,22,139,0.0006293513669423794,0.0017050900716669138,2
T902,20000,13238,495,560,929,401,16,137,0.000609795985260915,0.001520308355021799,2
T903,14800,13922,470,530,935,358,16,123,0.0006175799035949389,0.0018820668909463045,2
T904,17677,14804,501,569,952,493,14,125,0.0005597380655123397,0.001627057776612708,2
T905,19336,11468,471,554,872,223,10,125,0.0004842313621685,0.001473656035755517,2
T906,16032,9589,413,477,754,249,13,112,0.0006318757595821965,0.0022648139983361417,2
T907,26530,10826,406,486,806,277,19,109,0.0003191135246650168,0.0015686155793858726,2
T908,7209,10178,421,490,784,268,13,98,0.0016975208942214036,0.0033003164348342014,2
T909,18951,10968,415,507,826,273,7,104,0.00030332073771927655,0.0014458456751430206,2
T910,9761,10890,474,502,919,290,18,149,0.0013297564243288061,0.0022210056484217003,2
T911,97797,9003,446,523,839,311,13,127,7.797756316682128e-05,0.0011153999694932173,2
T912,19868,12067,466,528,848,367,21,111,0.0005182826559279234,0.0016393944472320532,2
T913,21878,12197,450,489,758,384,12,101,0.0003458383740565823,0.0015092334138676325,2
T914,13001,11744,409,496,808,324,9,95,0.0007539747662415626,0.002480335788740485,2
T915,20006,8204,422,489,740,322,12,111,0.0005064543511330621,0.002802329718478343,2
T916,33799,9440,438,467,766,248,12,119,0.00022182105255100852,0.0018091173756359597,2
T917,15274,12898,393,459,755,281,11,123,0.0005285886340884174,0.0016172127168358366,2
T918,14926,13654,480,535,1002,326,21,121,0.0006394750904958935,0.0017449752463932872,2
T919,11962,9594,446,492,725,328,14,80,0.0007170836514024364,0.0019782023991120083,2
T920,21299,10394,444,527,833,277,6,108,0.0004275561754078993,0.0015445626521429384,2
T921,21242,13757,442,523,842,588,32,106,0.0004173738001706758,0.001227317137430977,2
T922,15212,11837,431,482,763,238,14,120,0.0005051720476859761,0.0015695571129146321,2
T923,18595,9992,464,533,903,298,24,109,0.0007631116804204298,0.002427557100790552,2
T924,29633,10705,437,520,860,253,8,117,0.00014463737721452595,0.0008865718486855547,2
T925,22641,11732,466,516,871,334,34,120,0.0011931890823734415,0.0035994114649863795,2
T926,10813,9988,415,481,761,277,27,96,0.0008576149868860584,0.0018796535026603363,2
T927,23107,9756,451,528,855,366,30,108,0.00029514414008115176,0.001307701915497227,2
T928,8885,11750,433,518,838,346,3,110,0.0008426903044412939,0.002165111896199394,2
T929,15068,12601,442,468,898,404,14,101,0.0005905958533241268,0.0018740435761149241,2
T930,14926,11660,450,545,931,327,9,142,0.0004946492686232646,0.001649047439225763,2
T931,20075,13366,497,549,929,307,15,109,0.0012573954735243648,0.0024033822382210925,2
T932,11559,10252,445,520,833,269,13,145,0.0010229487734761055,0.0022571507684544874,2
T933,40014,11482,425,483,713,376,11,125,0.0002600114418663856,0.0016108466735557261,2
T934,22200,11918,456,504,820,323,13,112,0.0007595993580557011,0.0024193880604724957,2
T935,10608,41693,435,903,1148,334,11,118,0.0014916216627083115,0.002643665843428591,2
T936,70282,25087,445,730,1081,272,17,199,0.00034059479456791716,0.003889783885152584,2
T937,13096,11765,459,523,768,320,20,92,0.0005667907980026679,0.0017995173347136594,2
T938,10222,11196,429,484,735,290,15,123,0.0006988087879550986,0.0019501232419892706,2
T939,29023,15535,437,539,922,352,11,118,0.0003021603058471389,0.0020155770920215147,2
T940,8015,10204,427,501,719,320,16,113,0.0009967472163151584,0.002309830888101878,2
T941,98216,8774,407,511,734,360,23,164,0.00010609660194903041,0.0013215371494283837,2
T942,34453,9095,427,491,703,312,10,140,0.00012932431599160343,0.0009145266990539309,2
T943,8600,12140,450,468,699,422,13,114,0.0006332678618551816,0.0017954550768788811,2
T944,18405,13003,415,523,759,424,12,106,0.0005203751576577488,0.002004103157575864,2
T945,23090,10302,470,527,831,340,22,109,0.00037738369711240037,0.0011719990593552806,2
T946,86944,10072,415,480,770,286,11,79,9.932719248379363e-05,0.001293150690473367,2
T947,53283,13778,468,512,808,367,12,117,0.00023226672743987184,0.0020201580555769243,2
T948,19152,13310,475,538,929,311,20,135,0.0006649681525636114,0.002274927183206115,2
T949,12375,10955,432,522,842,279,24,100,0.0009889939392021228,0.0014399442034711556,2
T950,16683,12264,465,548,894,234,21,173,0.0004001944361712086,0.0010567431079864392,2
T951,422587,10246,483,541,803,292,40,118,0.00031106866761488683,0.009467720096817473,2
T952,16949,10938,424,513,822,262,42,107,0.002237530784066089,0.003121735912819046,2
T953,23530,9690,459,501,759,324,16,104,0.0003345448077254238,0.0013346335185976332,2
T954,12162,10396,446,517,846,325,12,119,0.0004155761978185054,0.0015757010878711827,2
T955,7489,11232,415,514,693,353,27,96,0.0005872728964261511,0.0016588916503856496,2
T956,10264,14967,443,538,780,435,22,120,0.001264318397832076,0.0024364468135814345,2
T957,15605,13180,402,568,680,470,33,94,0.0014214125836403857,0.0016768372946666795,2
T958,12647,15484,420,594,685,453,42,101,0.00226450789395469,0.0026621205525726183,2
T959,18060,16555,468,647,820,467,22,110,0.00044578982917607745,0.0013672212416821696,2
T960,28286,12097,434,614,777,518,11,116,0.00032255610444771506,0.0014213287549590234,2
T961,26731,13392,451,582,664,488,19,88,0.0006884386876966181,0.002819253483699144,2
T962,24071,12525,416,598,768,449,22,102,0.0002565477022865558,0.0011936605225705034,2
T963,11600,19276,518,636,797,467,47,116,0.0006398833985874733,0.0018665494387800747,2
T964,15274,15183,454,604,849,381,20,125,0.0007051107640097763,0.0014345088122174996,2
T965,15320,13690,434,587,771,473,14,100,0.0004192289175228308,0.001770456807903356,2
T966,44159,13453,452,601,781,363,21,86,0.0001661631518002905,0.0016863003287176308,2
T967,13217,13762,440,616,737,464,21,101,0.000861605393988877,0.002533127877247655,2
T968,12230,14467,478,639,799,474,16,90,0.0004729229040467446,0.001690797746856471,2
T969,12098,14810,502,628,808,494,20,99,0.00043806179729076195,0.0014740620278185649,2
T970,14391,13932,481,614,815,434,21,84,0.0004453102498188581,0.0015832473921139735,2
T971,11567,13312,446,617,774,452,12,87,0.0005366216108580216,0.001663030629265946,2
T972,10484,15675,502,623,783,503,22,96,0.0009803305085931589,0.0028211522916346,2
T973,22657,13220,469,604,731,624,21,103,0.00018876602803006253,0.0011311495428921702,2
