timestamp_id,total_bytes,total_packets,n_ips_org,n_ips_dst,flows_TCP,flows_UDP,flows_ICMP,flows_RST,media_duration_flow,media_bytes/flow,porcent_blacklist,porcent_spam,porcent_sshscan,porcent_udpscan,porcent_malware_total,source_ip,dest_port
T753,3520824,1048827,15359,16733,71351,34777,1440,8300,0.0004054510475746,0.0016515536512144,4.5285,0.1373,0.0,0.0,4.6658,42.219.157.222,16773
T754,1800970,1029099,14946,16251,69305,33529,1311,8209,0.0005275939052382,0.0015657077439251,4.6724,0.1399,0.0,0.0,4.8124,42.219.157.222,16697
T755,2439425,1000740,14744,15988,66913,31248,1281,8266,0.0003391010776548,0.0013168513721445,4.637,0.1439,0.0,0.0,4.7809,42.219.157.222,48188
T756,2171178,1057842,14763,16503,67083,35008,1562,7846,0.0004939358211797,0.0015396129095527,4.2902,0.1361,0.0,0.0,4.4264,42.219.157.222,48726
T757,6252945,1068604,15155,17284,69110,34781,1322,8191,0.0001217958309319,0.0011376989791359,4.2031,0.1348,0.0,0.0,4.3378,42.219.157.222,17266
T758,2805205,1098689,15154,17459,68411,33268,1375,7745,0.0003680394749069,0.0014722303375139,3.7497,0.1311,0.0,0.0,3.8808,42.219.158.179,54466
T759,2723508,1005310,14840,16453,72138,32781,1245,8933,0.0003264202546873,0.0014299498077803,4.5355,0.1432,0.0,0.0,4.6788,42.219.158.188,47830
T760,2171581,1127074,15110,17103,74496,32775,1249,9183,0.0003725442644393,0.0014899631697381,3.9081,0.1278,0.0,0.0,4.0358,42.219.152.242,51556
T761,2904358,1090544,14972,16525,72097,35874,1537,8801,0.0003547024830837,0.0014717072908167,4.196,0.1783,0.0,0.0,4.3742,42.219.157.222,51375
T762,4692052,1084760,16122,16806,73820,34441,1782,8558,0.0001302202560197,0.0011599180922286,3.9738,0.1394,0.0,0.0,4.1132,85.242.91.181,25
T763,2723850,1084390,15242,16726,67504,35783,1317,8285,0.0004091143259233,0.0016133796808999,3.9388,0.1328,0.0,0.0,4.0716,42.219.157.222,52486
T764,3959986,1066437,15114,16731,71247,34415,1210,8593,0.0001971752992773,0.0011775940963911,4.2159,0.1418,0.0,0.0,4.3577,42.219.157.222,53111
T765,2203805,1045036,14886,16370,68493,33848,1201,8157,0.000323258587003,0.0014046464197196,4.0827,0.1378,0.0,0.0,4.2205,42.219.159.86,59174
T766,2353958,1012736,15204,16624,68571,34656,1642,7759,0.0004660567504874,0.0017188731102535,4.1873,0.1422,0.0,0.0,4.3295,42.219.155.59,2165
T767,5009491,998412,15226,16643,70460,34147,1357,7797,0.0001161177360079,0.001032100825089,4.3525,0.1514,0.0,0.0,4.504,240.185.84.127,80
T768,3638795,1050527,15198,16736,71829,34702,1463,7818,0.0002856323229675,0.0016761776010946,4.2379,0.1371,0.0,0.0,4.3749,42.219.157.222,54045
T769,2351354,1132595,14877,18422,69346,37836,1357,8285,0.0003699125936193,0.0015018233775642,3.5896,0.1271,0.0,0.0,3.7168,42.219.159.181,53139
T770,1916197,1160520,15162,18276,73493,36192,1305,8474,0.0004566478269365,0.00157741356899,3.8136,0.1241,0.0,0.0,3.9377,42.219.152.242,51791
T771,2280243,1045707,14891,17492,72796,31986,1632,8375,0.000456727540931,0.0015248103365335,4.4468,0.1377,0.0,0.0,4.5845,42.219.155.59,2198
T772,3964952,1022373,15335,17774,73276,33586,1519,8793,0.0002621534691251,0.0015629994255069,4.6901,0.1408,0.0,0.0,4.8309,240.185.84.127,80
T773,4918641,1047035,15015,17112,71370,31337,1414,8843,0.0001443351884845,0.0011860356540984,4.2894,0.1375,0.0,0.0,4.427,42.219.157.222,19035
T774,3241684,1053648,15209,16617,72139,34841,1390,8740,0.0003534109064359,0.0014377017633533,4.2296,0.1435,0.0,0.0,4.3731,42.219.157.222,19382
T775,2154901,1273285,15389,19932,79149,36697,1281,8777,0.0004454538338458,0.0015173760086388,3.804,0.1131,0.0,0.0,3.9171,42.219.157.222,58635
T776,2151649,1052840,15001,16585,68960,35976,1273,7991,0.0004346857739476,0.0015334765232535,4.1875,0.1368,0.0,0.0,4.3243,42.219.158.161,44863
T777,2391802,1294943,15072,19994,71455,36406,1460,8473,0.0005195281841488,0.0018387398402386,3.2781,0.1168,0.0,0.0,3.3949,42.219.158.161,58719
T778,6056930,967100,15200,16366,68942,35954,1173,8478,0.0001299776820047,0.0011108236037031,0.7592,0.1489,0.0,0.0,0.9081,42.219.157.222,35207
T779,5335145,924836,14867,16375,69108,33236,1289,7430,0.000207880466463,0.001410144038355,0.2167,0.1557,0.0,0.0,0.3724,42.219.159.181,54364
T780,2167288,937284,15794,16892,69221,35752,1357,7773,0.0004465412456298,0.0014618082544392,0.6983,0.1536,0.0,0.0,0.8519,92.27.85.129,53
T781,2290088,1148830,15607,20217,75811,37860,1320,8768,0.0005674311003946,0.0014516913263074,0.6202,0.1065,0.0,0.0,0.7267,42.219.159.76,49443
T782,2702968,1128110,15529,20126,73262,36050,1399,8421,0.0004494920988767,0.0016955807060679,0.2191,0.1021,0.0,0.0,0.3212,42.219.159.85,26442
T783,6319178,966513,15519,17584,69129,36529,1256,8366,0.0001186892079623,0.0010942567770856,0.2562,0.1266,0.0,0.0,0.3828,42.219.159.85,26444
T784,3151809,973529,15677,17822,71920,38358,1230,8104,0.0002737419002023,0.0012360026467604,0.4059,0.1109,0.0,0.0,0.5169,42.219.159.85,26473
T785,4020209,998588,15921,18298,74184,37755,1477,8503,0.0003271321980271,0.0017086679024068,0.2546,0.137,0.0,0.0,0.3916,42.219.159.85,26444
T786,2385900,1000987,16125,17797,71696,37772,1471,8059,0.000407593696902,0.0014843259620375,0.3956,0.1295,0.0,0.0,0.5251,42.219.159.85,26443
T787,3080499,996750,15973,17301,72157,39535,1556,9222,0.0003612041661856,0.0015849111951742,0.3295,0.13,0.0,0.0,0.4595,42.219.159.85,27108
T788,4391644,950933,15419,17164,68322,36706,1261,8735,0.0001703739545087,0.0010537232116894,0.2528,0.1514,0.0,0.0,0.4042,42.219.159.85,49274
T789,4133975,986037,15463,16757,69042,37015,1324,9758,0.0002125806541454,0.0012568971194742,0.5197,0.146,0.0,0.0,0.6657,42.219.159.85,49317
T790,2030069,981795,15722,17134,70479,36561,1163,9369,0.0005294896111547,0.00163353509947,0.4105,0.1467,0.0,0.0,0.5571,229.219.244.69,49553
T791,3924105,993541,15977,17332,72643,36745,1278,9210,0.0003592144115349,0.0017761251131405,0.463,0.1449,0.0,0.0,0.6079,42.219.152.242,52874
T792,2443181,934506,15585,16910,70593,35416,1338,8886,0.0004824693186574,0.0014337990106794,0.3824,0.1541,0.0,0.0,0.5365,76.130.0.174,37670
T793,4436203,923846,15150,16619,68075,34398,1439,8576,0.000223418428785,0.0011688084167546,0.2719,0.1559,0.0,0.0,0.4278,42.219.145.151,80
T794,3927446,951880,14829,16253,68177,35009,1189,9375,0.0001907926710559,0.0012234192361103,0.4694,0.1748,0.0,0.0,0.6442,42.219.158.188,58506
T795,2371644,921253,14975,16223,68293,35476,1186,8293,0.0003548442936262,0.0014217397460819,0.4911,0.1563,0.0,0.0,0.6474,42.219.158.242,52181
T796,3345357,899460,15034,16628,68469,36236,1177,8103,0.0003749448493043,0.0018582509241817,0.193,0.1601,0.0,0.0,0.3531,248.7.23.25,443
T797,2422874,880816,14646,16132,66913,34493,1353,8329,0.000409345317867,0.0014042817477688,0.2548,0.1635,0.0,0.0,0.4182,240.156.232.45,80
T798,4174028,882842,14976,16431,65917,33554,1534,7558,0.0002219030232136,0.0011403857355157,0.2546,0.1631,0.0,0.0,0.4177,42.219.159.85,49596
T799,4421200,972482,14971,16756,70717,38905,1204,8299,0.0001887354845625,0.001240085288888,0.3323,0.1481,0.0,0.0,0.4804,42.219.153.8,56138
T800,1889441,923485,14763,16058,66238,34041,1174,7965,0.0005726932757194,0.0016410832544552,0.3881,0.1559,0.0,0.0,0.544,42.219.152.242,54199
T801,2039427,891103,14880,16448,68994,36635,1339,7929,0.0004849076018205,0.0015390958752071,0.439,0.1616,0.0,0.0,0.6006,42.219.158.242,53313
T802,4878960,883806,14814,16277,67846,32179,1341,7395,0.0002307582664187,0.0016968457186236,0.4159,0.1629,0.0,0.0,0.5789,42.219.158.161,45375
T803,4311613,936568,14961,16473,68254,35137,1486,8283,0.0001611460312035,0.0011172402707871,0.2703,0.1538,0.0,0.0,0.4241,42.219.158.179,47077
T804,3635525,930265,15213,16603,71697,35457,1313,8230,0.0001584199556778,0.0010738873531419,0.4042,0.1548,0.0,0.0,0.559,68.119.86.180,90
T805,3583368,925145,15339,16570,73122,34804,1326,8264,0.000337245830526,0.0017470009420555,0.4298,0.1479,0.0,0.0,0.5776,42.219.159.85,49750
T806,2690165,902368,14898,16424,66896,34183,1582,7701,0.0004581031147983,0.0014934481291708,0.3101,0.1356,0.0,0.0,0.4457,42.219.154.108,35397
T807,2533991,902506,15148,16403,68185,33729,1271,8106,0.0004248407044044,0.0020170789595479,0.4434,0.1356,0.0,0.0,0.5791,42.219.157.11,56071
T808,4632474,927879,14930,16102,66748,33866,1598,7996,0.0001839827036131,0.0011176697150358,0.4169,0.1474,0.0,0.0,0.5643,42.219.159.92,3765
T809,4150605,938996,14785,16120,66211,34769,1339,7580,0.0001573051217174,0.0011241551193666,0.4298,0.1534,0.0,0.0,0.5832,42.219.159.85,49962
T810,3572613,885566,14930,15986,68112,33593,1415,7957,0.0002858216752902,0.001639955060529,0.5461,0.1545,0.0,0.0,0.7006,42.219.152.249,50613
T811,2285103,897784,14985,16557,69724,36368,1801,8005,0.0004832204959143,0.0014917590087956,0.6714,0.1363,0.0,0.0,0.8078,42.219.155.11,47681
T812,1945347,905026,15117,16570,69772,36383,1250,7884,0.0004520145169839,0.0016784335594034,0.588,0.1591,0.0,0.0,0.7472,42.219.152.242,53409
T813,4462399,857440,14832,15985,68456,34726,1422,8328,0.0001849649068326,0.0012038097860378,0.5982,0.1511,0.0,0.0,0.7493,42.219.158.179,59634
T814,3802277,865267,14808,16120,68444,33767,1378,8115,0.0002219363690886,0.0012445362684551,0.4017,0.1498,0.0,0.0,0.5515,42.219.158.242,55983
T815,2378997,885815,14813,16168,67482,34350,1194,7924,0.0004248892272357,0.0018159868993822,0.4461,0.1626,0.0,0.0,0.6087,248.7.23.25,443
T816,2700644,885484,14791,16439,68804,33963,1662,8020,0.0004097984221895,0.0013965296012604,0.3551,0.1382,0.0,0.0,0.4933,42.219.158.161,59411
T817,3062840,992038,15150,16790,70553,38911,1201,8449,0.0002371964322004,0.0013230879271818,0.3181,0.1452,0.0008,0.0,0.4641,42.219.158.161,45633
T818,2192987,959524,14982,16416,68905,37864,1166,8164,0.0004055095995367,0.0015993824261391,0.3152,0.0,0.0,0.0,0.3152,42.219.158.179,51999
T819,4729308,901293,14930,16273,68720,33614,1512,8505,0.0002077434231685,0.0011840316216128,0.5135,0.0,0.0,0.0,0.5135,42.219.153.8,44326
T820,2849606,916427,14791,16243,72339,33771,1206,9199,0.0002735844405253,0.0013558952147123,0.4998,0.0,0.0,0.0,0.4998,240.156.249.239,54439
T821,3195108,943170,14759,16336,68855,35499,1540,9045,0.000342123071498,0.0014526206163,0.5797,0.0,0.0,0.0,0.5797,42.219.152.242,54691
T822,2383819,1064853,14756,18811,67884,37045,1377,8163,0.0004201678919905,0.0014587997984142,0.376,0.0,0.0,0.0,0.376,42.219.152.242,53692
T823,1925831,930011,14470,16031,67389,33786,1251,8026,0.0003905396672799,0.0014633768535222,0.3441,0.0,0.0,0.0,0.3441,115.28.154.7,51415
T824,5618758,960926,15072,16616,69450,36354,1296,8061,0.0001282525934007,0.001212198488061,0.2889,0.0,0.0,0.0,0.2889,42.219.159.94,3693
T825,4311929,939770,15104,16489,69021,38569,1627,8518,0.0002400534055954,0.0012332918145042,0.3069,0.0,0.0,0.0,0.3069,42.219.159.85,54984
T826,1951017,888484,14714,16462,69050,34219,1304,7756,0.0005427476737048,0.0017764228893155,0.3845,0.0,0.0,0.0,0.3845,42.219.159.85,54984
T827,2510465,1001096,14760,18558,69754,33120,1527,8111,0.0003860122287504,0.001428998662315,0.3604,0.0,0.0,0.0,0.3604,60.56.180.12,443
T828,2584873,849588,14510,15946,66109,31160,1303,7218,0.0003152086292086,0.0013983019489443,0.6384,0.0,0.0,0.0,0.6384,42.219.159.88,4040
T829,3800282,913499,14717,16487,68564,35584,1176,8172,0.000148657519902,0.0010556021313919,0.5596,0.1419,0.0,0.0,0.7015,42.219.159.85,54984
T830,2860703,937177,15164,16703,68242,33461,1488,8335,0.0004313966748355,0.0017982213699004,0.8387,0.0768,0.0,0.0,0.9155,42.219.159.85,54984
T831,2214150,953309,15600,16868,70613,33241,1573,8117,0.0006005195317197,0.0016464045938946,0.4041,0.1057,0.0,0.0,0.5098,42.219.159.85,50961
T832,2134525,939619,15402,16874,69052,35716,1563,7880,0.0004872266812032,0.0015715045067644,0.4278,0.1533,0.0,0.0,0.5811,42.219.159.85,50960
T833,2452200,1041332,15512,17156,70841,37314,1485,8258,0.0003410785191264,0.0013346228170681,0.5255,0.1383,0.0,0.0,0.6638,42.219.159.85,51204
T834,4288366,1081071,15697,18627,73749,38789,1617,7953,0.0001504992102008,0.0010580226785771,0.4616,0.1332,0.0,0.0,0.5948,42.219.155.102,26528
T835,2521556,995995,15573,18047,70715,38428,1446,8297,0.0004868072738614,0.0020322451444541,0.3363,0.0,0.0,0.0,0.3363,82.167.147.213,80
T836,2157443,883185,15644,16755,67394,34285,1478,8085,0.0005747900958689,0.0015304587393089,0.4128,0.0,0.0,0.0,0.4128,60.56.180.24,80
T837,2094433,862283,15146,16756,68324,30884,1436,8009,0.0005650594639522,0.0015676104462956,0.3602,0.0,0.0,0.0,0.3602,42.219.158.242,60482
T838,2133941,978920,15613,17240,66210,34217,2229,7826,0.0004584444551021,0.0015910886384727,0.3412,0.0,0.0,0.0,0.3412,42.219.158.179,59043
T839,3473345,912076,15123,16501,66057,33376,1234,7911,0.0001380801062629,0.0009820149085964,0.3425,0.0,0.0,0.0,0.3425,42.219.159.88,4040
T840,2658821,897993,15288,16674,67474,36152,1291,7557,0.0003014500987973,0.0017232575982421,0.3296,0.0,0.0,0.0,0.3296,42.219.159.88,4040
T841,2177189,937933,15855,16984,69706,36049,1598,8369,0.0004535984244482,0.0015632537718634,0.3032,1.6121,0.0,0.0,1.9153,42.219.152.242,55201
T842,2143407,974005,15223,16852,66572,32854,1916,8182,0.0005705412363318,0.0016912022551793,0.301,1.5597,0.0,0.0,1.8608,42.219.159.88,4040
T843,2047337,896121,15080,16231,66479,31850,1384,7987,0.0004005929836345,0.0015878204255498,0.3464,0.466,0.0,0.0,0.8124,42.219.159.85,35394
T844,3483033,918324,15038,17965,70147,31999,1287,8288,0.0001548745242383,0.001020739076613,0.4343,0.0,0.0,0.0,0.4343,42.219.154.159,39665
T845,2014088,957488,14855,17565,68716,32535,1246,8036,0.000338879982794,0.0014811556349422,0.3626,0.0,0.0008,0.0,0.3635,42.219.152.242,37708
T846,2464191,1213242,14898,19153,67326,32097,1448,7562,0.0004260652411019,0.0017691088190325,0.3307,0.0,0.0,0.0,0.3307,141.191.61.198,61324
T847,2148594,921880,14792,16039,66374,31588,1694,7745,0.0005120455119725,0.0017188495107627,0.4343,0.1562,0.0,0.0,0.5905,42.219.158.161,59967
T848,1901114,921831,14742,16075,63973,32486,1575,7626,0.0004512383093518,0.0016455579174517,0.4955,0.1562,0.0,0.0,0.6517,42.219.159.88,4040
T849,3684350,872084,14887,16143,63411,30999,1474,7718,0.0001387297024478,0.0010082050591962,0.5674,0.1651,0.0,0.0,0.7325,85.239.36.148,80
T850,2318139,901310,14872,16110,65360,31341,1282,8125,0.0002486117415709,0.0013531652185709,0.2894,0.1598,0.0,0.0,0.4491,42.219.159.85,49471
T851,2481278,922780,14795,16105,67395,32361,1542,8714,0.000381444083812,0.0017778407165896,0.329,0.1561,0.0,0.0,0.4851,42.219.152.242,55456
T852,1804693,918407,15083,16303,64331,31165,1641,7593,0.0005606160828737,0.0017338941003223,0.3521,0.0,0.0,0.0,0.3521,42.219.159.85,49470
T853,2283352,893963,14593,15984,61821,30035,1670,7744,0.0003808262169667,0.001575254209491,0.3935,0.1611,0.0,0.0,0.5546,42.219.158.179,43404
T854,3365139,920684,14828,16031,62834,31431,1496,7744,0.0001476597891453,0.0010081739185101,0.3384,0.1564,0.0,0.0,0.4948,42.219.159.88,4040
T855,2373835,919446,14401,15653,64425,30300,1318,7760,0.0002271834111355,0.0015364842949461,0.4709,0.1644,0.0,0.0,0.6354,42.219.159.88,4040
T856,2677566,936902,14948,16117,63027,32713,1485,7418,0.0002573192744056,0.0014490793713165,0.3894,0.1537,0.0,0.0,0.5431,42.219.158.242,35845
T857,1532445,948099,14648,15923,62448,31742,1646,7205,0.0005894135067844,0.0017020781793176,0.4632,0.1519,0.0,0.0,0.6151,42.219.158.242,53911
T858,1840124,871955,14296,16085,59783,30926,1658,7295,0.0004474312088332,0.0015619281097013,0.4473,0.1651,0.0,0.0,0.6124,42.219.158.242,54133
T859,3355334,879120,14871,16101,63497,31862,1368,7547,0.0001363563919568,0.0009906263642407,0.3968,0.172,0.0,0.0,0.5688,42.219.153.8,50318
T860,1759092,1063500,14934,15886,66132,36757,1369,7964,0.000360426087826,0.00152431237476,0.308,0.1828,0.0,0.0,0.4908,42.219.158.242,36767
T861,2994376,1016477,15620,16381,67213,34109,1689,7717,0.0002811563989344,0.0016222074130261,0.3479,0.1417,0.0,0.0,0.4895,42.219.152.242,56221
T862,1719713,990384,16307,16880,64980,34271,1573,7826,0.0005295451588157,0.0016581887374259,0.3307,0.1454,0.0,0.0,0.4761,42.219.159.92,55103
T863,1928078,906184,15074,15789,60923,30616,1355,7948,0.0004411035457962,0.0015347466625129,0.4794,0.1589,0.0,0.0,0.6383,42.219.158.179,57915
T864,1663680,929020,14874,15637,63371,29507,1285,7610,0.0004376649214868,0.0016304504241506,0.5076,0.155,0.0,0.0,0.6626,42.219.158.188,36818
T865,3480607,960608,14528,15573,63617,31660,1357,7411,0.0001374480896995,0.0009830489304348,0.2731,0.2923,0.0,0.0,0.5654,42.219.158.242,37643
T866,3397200,927963,14943,16147,61941,31359,1501,7485,0.0002880193483131,0.0016140482924474,0.3177,0.2638,0.0,0.0,0.5815,42.219.158.242,37866
T867,2148678,852003,14639,15623,61484,27944,1554,7262,0.0004316749979275,0.0015370432331453,0.4752,0.338,0.0,0.0,0.8133,42.219.158.161,46481
T868,1597855,880693,14492,15437,61443,28909,1557,7330,0.000489182164552,0.0015448715059599,0.5035,0.327,0.0,0.0,0.8305,42.219.158.179,34596
T869,1632871,929951,14684,15895,63338,31419,1407,7504,0.0003927283091662,0.0017133550912553,0.3536,0.3097,0.0,0.0,0.6633,42.219.153.8,60080
T870,2923853,848543,14739,16019,62980,32469,1548,7652,0.0001432986719491,0.0009654138521939,0.1732,0.3394,0.0,0.0,0.5126,69.79.177.52,25
T871,3208634,889709,14614,16358,64591,31260,1874,7332,0.0002469925201099,0.0015356665723014,0.2495,0.3237,0.0,0.0,0.5732,42.219.154.108,50574
T872,1874366,1012879,15044,18328,65669,30653,1549,7301,0.0003675798628439,0.0015396166800933,0.4526,0.2772,0.0,0.0,0.7298,42.219.158.242,56841
T873,1469259,819477,14272,15252,59533,29163,1730,7315,0.0006359817899243,0.0016787068811754,0.597,0.2987,0.0,0.0,0.8957,42.219.152.242,55734
T874,1553936,833231,14393,15313,58882,29294,1355,7796,0.0004638159829108,0.0017162966201946,0.4364,0.2852,0.0,0.0,0.7215,42.219.158.242,57276
T875,3924705,853762,14111,15333,57981,30724,1496,7292,0.0001035701707802,0.0009041110958873,0.1666,0.3373,0.0,0.0,0.5039,42.219.159.95,10297
T876,3230440,849401,14098,15392,57593,30257,1448,7252,0.0002181075812742,0.001470897291906,0.4587,0.5086,0.0,0.0,0.9673,42.219.154.108,42416
T877,1888654,912409,14367,15425,57813,31433,1530,7121,0.0003887966384886,0.0015400793150461,0.4329,0.4814,0.0,0.0,0.9143,42.219.158.161,60464
T878,1523659,915063,14417,16943,56330,31541,1627,7326,0.0005444743925665,0.0015941390852058,0.3718,0.3934,0.0,0.0,0.7652,42.219.158.179,56811
T879,1460913,1142566,14345,18559,58305,38156,1620,7410,0.0004532055004746,0.0015873822451885,0.2284,0.4285,0.0,0.0,0.6569,42.219.153.8,45990
T880,3156013,864044,14460,15515,60050,29336,1488,8204,0.0001617005217882,0.0009906916624003,0.2579,0.5,0.0,0.0,0.7578,42.219.158.242,58399
T881,1990867,830191,14167,15404,59993,28467,1402,8443,0.0002601262166741,0.0012090626914334,0.3288,0.4943,0.0,0.0,0.8232,42.219.158.242,58642
T882,2414664,842002,14314,15700,60512,27664,1727,7510,0.0005165453319467,0.002301229294952,0.2128,0.4361,0.0,0.0,0.6489,42.219.153.7,53
T883,1597215,852467,14213,15390,56555,30378,1556,7345,0.0005555609240315,0.0016418069293395,0.2984,0.5152,0.0,0.0,0.8136,42.219.152.242,55948
T884,1912150,841490,13936,15037,58203,29069,1457,7656,0.0003171843181955,0.0014589060551165,0.4689,0.5134,0.0,0.0,0.9823,42.219.159.94,4183
T885,3028670,840112,13832,14839,56745,29847,1422,7578,0.0001392138376205,0.0009688029122907,0.3602,0.1638,0.0,0.0,0.524,42.219.158.242,59517
T886,2028211,838500,13900,15258,57056,31117,1405,7462,0.000292719785633,0.001234439764076,0.3716,0.0,0.0,0.0,0.3716,42.219.159.86,47116
T887,2560523,793246,13660,15090,57886,29251,1530,6973,0.0004277528625615,0.0021650359702465,0.476,0.0,0.0,0.0,0.476,240.99.27.183,16839
T888,1658907,753046,13728,14846,55246,28446,1386,6737,0.0004852294035547,0.001543565797713,0.4826,0.0,0.0,0.0,0.4826,42.219.158.242,59979
T889,1438596,804423,13734,14861,57125,29474,1431,7037,0.0004969546693899,0.0015446723298445,0.539,0.0,0.0,0.0,0.539,42.219.153.8,34435
T890,3261662,837746,13767,14916,57041,28543,1255,7092,0.0001184590442966,0.000997509697523,0.5486,0.0,0.0,0.0,0.5486,42.219.158.242,60438
T891,1939508,782656,13837,14968,58453,27462,1413,7320,0.0003257703137056,0.0012900135348034,0.5722,0.0,0.0,0.0,0.5722,42.219.158.242,42815
T892,2618354,777959,13687,15134,57178,29299,1509,7223,0.0003798933739934,0.0019615651936873,0.2723,0.0,0.0,0.0,0.2723,42.219.158.242,43052
T893,1608844,760056,13506,14790,56461,26754,1398,7318,0.0004151042538755,0.0015257507592318,0.34,0.0,0.0,0.0,0.34,42.219.152.242,56322
T894,1505605,906738,13860,14933,60291,29302,1440,7226,0.0005118831626601,0.0015851505993878,0.4511,0.0,0.0,0.0,0.4511,42.219.158.242,33074
T895,3236105,791938,13614,15031,61271,26126,1282,7257,0.0001334919902968,0.0009876985432881,0.494,0.0,0.0,0.0,0.494,42.219.158.164,55585
T896,1925722,844801,14051,15522,59189,28963,1382,7315,0.0002979954917475,0.0012807602268551,0.4006,0.0,0.0,0.0,0.4006,42.219.158.242,43733
T897,2794719,849764,14085,15632,59055,27260,1434,7296,0.0003096083364853,0.0019495101332953,0.4999,0.0,0.0,0.0,0.4999,42.219.159.85,43910
T898,1851253,890572,13696,17721,59540,31540,1442,7323,0.0003546161980865,0.0014495823693208,0.4896,0.0,0.0,0.0,0.4896,42.219.158.179,42735
T899,1463249,841290,13833,15048,56688,27987,1441,7335,0.0005747514889649,0.0016480508630753,0.3233,0.1712,0.0,0.0,0.4945,42.219.158.188,35181
T900,3448505,1037385,13656,18127,59624,31819,1422,7565,0.0001215091096181,0.0009764099690675,0.086,0.1388,0.0,0.0,0.2248,68.119.200.1,80
T901,2164848,896259,14008,15706,62354,32880,1623,7798,0.0003190311432006,0.0012965759129688,0.233,0.1607,0.0,0.0,0.3936,42.219.159.76,54695
T902,2550253,1078352,13811,18428,64064,31278,1340,8336,0.0003340393943386,0.0021639819071418,0.2007,0.0467,0.0,0.0,0.2474,68.119.200.1,80
T903,1691979,1209728,13869,18300,59008,34471,1355,7949,0.000299340867984,0.001357015155379,0.1683,0.1012,0.0,0.0,0.2695,42.219.152.242,56536
T904,1624196,837836,13970,15184,59191,29910,1428,7526,0.0004698170282499,0.0015971619983928,0.2762,0.1461,0.0,0.0,0.4223,68.119.200.1,80
T905,3580567,812598,14095,15340,57813,28356,1464,7088,0.0001010895617079,0.0009629563130026,0.3655,0.1683,0.0,0.0,0.5338,68.119.200.1,80
T906,2113353,803494,13847,15131,59235,28144,1629,7265,0.0003340490330206,0.0013296301373031,0.2215,0.1792,0.0,0.0,0.4007,68.119.200.1,80
T907,2753560,853006,13779,15123,59765,29032,1376,7260,0.0002612619574389,0.0018199833440155,0.3254,0.1688,0.0,0.0,0.4943,42.219.159.85,55163
T908,1555476,815474,13688,14940,59098,27651,1288,7002,0.000294911768174,0.0015391054571761,0.2865,0.1766,0.0,0.0,0.463,42.219.158.179,60827
T909,1879941,809223,13503,14862,57761,27521,1447,7346,0.0003168442386824,0.0013766432778837,0.4273,0.1779,0.0,0.0,0.6053,68.119.200.1,80
T910,3401818,1118156,13675,18160,64668,33400,1522,7697,0.0001170118481291,0.0009690487871026,0.2107,0.1288,0.0,0.0,0.3395,42.219.158.242,46408
T911,1629470,983339,13490,15020,62239,35313,1493,8266,0.0005755478283431,0.0019425388827624,0.229,0.1464,0.0,0.0,0.3755,68.119.200.1,80
T912,2641045,917394,13650,15119,59329,30584,1449,8641,0.0002231971506537,0.0013061478472578,0.4949,0.157,0.0,0.0,0.6518,68.119.200.1,80
T913,2222014,885101,13308,14704,56300,31766,1222,7979,0.0002024846728755,0.0016069891164223,0.3123,0.1627,0.0,0.0,0.475,68.119.200.1,80
T914,2020195,841402,13421,14849,55204,32007,1259,6948,0.0002594631818836,0.0014067516393832,0.2857,0.1711,0.0,0.0,0.4569,68.119.200.1,80
T915,3708303,884952,13528,15043,58266,32387,1538,6936,0.000114003886215,0.0009868828661642,0.1645,0.1627,0.0,0.0,0.3272,68.119.200.1,80
T916,1789641,868481,13445,14982,57869,32397,1512,7390,0.0004553785886349,0.0017274447124371,0.2888,0.1658,0.0,0.0,0.4546,68.119.200.1,80
T917,1792225,836317,14022,15336,59089,31401,1450,7106,0.0003667746488368,0.0012748186196411,0.3286,0.1722,0.0,0.0,0.5008,68.119.200.1,80
T918,2920922,805379,13421,14807,58696,27647,1307,7255,0.000184299832766,0.0016845854828837,0.2458,0.1788,0.0,0.0,0.4246,68.119.200.1,80
T919,1765247,972909,13481,17976,63905,28567,1324,7372,0.0002921049430684,0.0014609574789533,0.361,0.148,0.0,0.0,0.509,68.119.200.1,80
T920,3544504,849924,13877,15172,61868,28409,1436,7431,0.0001245332162635,0.0009951942716685,0.353,0.1694,0.0,0.0,0.5224,68.119.200.1,80
T921,1734900,861903,13686,15091,62574,28900,1579,7124,0.0005614939469427,0.0018003701247164,0.3021,0.1671,0.0,0.0,0.4692,68.119.200.1,80
T922,1949949,951534,13854,15341,64575,30568,1540,8221,0.0002960055066027,0.0012116599242304,0.3262,0.1589,0.0,0.0,0.4851,68.119.200.1,80
T923,2625467,870602,13416,14973,60830,27960,1395,8673,0.0002626508622532,0.0018122652482592,0.2077,0.1654,0.0,0.0,0.3731,68.119.200.1,80
T924,2057298,795586,13578,14966,59215,25664,1352,7085,0.0002800776349147,0.0014707667894685,0.1674,0.181,0.0,0.0,0.3484,68.119.200.1,80
T925,3489896,1002259,13828,18376,66754,27205,1363,7516,0.00014075576095,0.0009908940111952,0.4167,0.1437,0.0,0.0,0.5603,68.119.200.1,80
T926,1834065,865420,13691,15081,60496,27253,1606,7075,0.0005156731119933,0.0016855385303714,0.6323,0.1664,0.0,0.0,0.7987,68.119.200.1,80
